,dept,title,url,button,pdf_count,pdf_urls,ext_link_count,ext_links
724,mopd,Services,https://www.cityofchicago.org/content/city/en/depts/mopd/provdrs/youth/svcs.html,False,0,,0,
725,bacp,Consumer Retail Complaint,https://www.cityofchicago.org/content/city/en/depts/bacp/provdrs/consumer/svcs/consumer_retail_complaint.html,True,0,,1,https://servicerequest.cityofchicago.org/web_intake_chic/Controller?op=locform&invSRType=CST&invSRDesc=Consumer%20Retail&locreq=Y
726,dps,City of Chicago Illinois Human Rights Act,https://www.cityofchicago.org/content/city/en/depts/dps/provdrs/comp/svcs/city_of_chicago_illinoishumanrightsact.html,False,0,,0,
727,dps,Report Fraud and Corruption,https://www.cityofchicago.org/content/city/en/depts/dps/provdrs/comp/svcs/department_of_procurementtipshotline.html,False,0,,0,
728,cdot,Green Alleys,https://www.cityofchicago.org/content/city/en/depts/cdot/provdrs/street/svcs/green_alleys.html,False,1,https://www.cityofchicago.org/content/dam/city/depts/cdot/Green_Alley_Handbook_2010.pdf,0,
729,cdot,Landcaped medians,https://www.cityofchicago.org/content/city/en/depts/cdot/provdrs/street/svcs/landcaped_medians.html,False,1,https://www.cityofchicago.org/content/dam/city/depts/cdot/street/general/RoadwayPlantList8thEd.pdf,0,
730,cdot,Pothole repairs,https://www.cityofchicago.org/content/city/en/depts/cdot/provdrs/street/svcs/pothole_repairs.html,False,1,https://www.cityofchicago.org/content/dam/city/depts/cdot/PotholeFAQ_winter1011.pdf,0,
731,cdot,Request a Sidewalk Survey,https://www.cityofchicago.org/content/city/en/depts/cdot/provdrs/street/svcs/request_a_sidewalksurvey.html,True,0,,1,https://servicerequest.cityofchicago.org/web_intake_chic/Controller?op=locform&invSRType=PBS&invSRDesc=Sidewalk%20Survey&locreq=Y
732,cdot,Residential street resurfacing program,https://www.cityofchicago.org/content/city/en/depts/cdot/provdrs/street/svcs/residential_streetresurfacingprogram.html,False,0,,1,https://www.google.com/maps/dir/30+N.+LaSalle+Street%2C+Chicago%2C+IL%2C+60602
733,cdot,Today's Street Closures,https://www.cityofchicago.org/content/city/en/depts/cdot/provdrs/street/svcs/stclosures.html,False,0,,6,https://webapps1.cityofchicago.org/StreetClosure/org/cityofchicago/streetclosure/cdot/getreport.do | https://gisapps.cityofchicago.org/mapchicago/?LAYERS=TODAYCLOSURES | https://gisapps.cityofchicago.org/mapchicago/?LAYERS=PARTIALTODAYCLOSURES | https://gisapps.cityofchicago.org/mapchicago/?LAYERS=PARTIAL7DAYCLOSURES | https://gisapps.cityofchicago.org/mapchicago/?LAYERS=30DAYCLOSURES | https://www.google.com/maps/dir/30+N.+LaSalle+Street%2C+Chicago%2C+IL%2C+60602
734,bacp,Services,https://www.cityofchicago.org/content/city/en/depts/bacp/provdrs/cable_comm/svcs.html,False,0,,0,
735,igo,Services,https://www.cityofchicago.org/content/city/en/depts/igo/provdrs/investigations/svcs.html,False,0,,0,
736,dol,Services,https://www.cityofchicago.org/content/city/en/depts/dol/provdrs/foia/svcs.html,False,0,,0,
738,water,Services,https://www.cityofchicago.org/content/city/en/depts/water/provdrs/ops/svcs.html,False,0,,0,
739,streets,Services,https://www.cityofchicago.org/content/city/en/depts/streets/provdrs/street/svcs.html,False,0,,0,
740,streets,Rats in Chicago,https://www.cityofchicago.org/content/city/en/depts/streets/provdrs/rodent/svcs/rats_in_chicago.html,True,0,,1,http://311request.cityofchicago.org/reports/new?service_id=4fd3b9bce750846c5300004a
741,cdot,Bike Maps,https://www.cityofchicago.org/content/city/en/depts/cdot/provdrs/bike/svcs/bike_maps.html,False,4,https://www.cityofchicago.org/content/dam/city/depts/cdot/bicycling/bikemaps/bikemap_depaul2005.pdf | https://www.cityofchicago.org/content/dam/city/depts/cdot/bicycling/bikemaps/bikemap_loyola2005.pdf | https://www.cityofchicago.org/content/dam/city/depts/cdot/bicycling/bikemaps/bikemap_uc2005.pdf | https://www.cityofchicago.org/content/dam/city/depts/cdot/bicycling/bikemaps/bikemap_uic2005.pdf,5,http://chicagocompletestreets.org/getinvolved/contactus/request-a-chicago-bike-map/ | http://chicagocompletestreets.org/resources/cycling/ | http://chicagocompletestreets.org/resources/cycling/ | http://chicagocompletestreets.org/resources/cycling/bike-maps/regional-bike-maps/ | http://fpdcc.com/preserves-and-trails/maps/
742,cdot,Bike Parking,https://www.cityofchicago.org/content/city/en/depts/cdot/provdrs/bike/svcs/bike_parking.html,False,3,https://www.cityofchicago.org/content/dam/city/depts/cdot/bicycling/bikeparking/bikeparking_cdot.pdf | https://www.cityofchicago.org/content/dam/city/depts/cdot/bicycling/bikeparking/bikeparking_business.pdf | https://www.cityofchicago.org/content/dam/city/depts/cdot/bicycling/bikeparking/bikeparking_business.pdf,13,http://bikeparking.chicagocompletestreets.org/page/about | http://bikeparking.chicagocompletestreets.org/ | http://abandonedbikes.chicagocompletestreets.org/ | http://abandonedbikes.chicagocompletestreets.org/ | http://bikeparking.chicagocompletestreets.org/page/about | http://chicagocompletestreets.org/theft-prevention/ | http://home.chicagopolice.org/online-services/online-bicycle-registration/ | http://chicago.stolenbike.org/ | http://www.transalt.org/ | http://chicagocompletestreets.org/wp-content/uploads/2014/06/CDOT-Bike-Rack-Siting-Guidelines_061914.pdf | http://bikeparking.chicagocompletestreets.org/page/about | http://home.chicagopolice.org/online-services/online-bicycle-registration/ | http://chicago.stolenbike.org/
743,cdot,Bike Planning,https://www.cityofchicago.org/content/city/en/depts/cdot/provdrs/bike/svcs/bike_planning.html,False,2,https://www.cityofchicago.org/content/dam/city/depts/cdot/bicycling/publications/best_practices_report_1998.pdf | https://www.cityofchicago.org/content/dam/city/depts/cdot/bicycling/publications/cdot_bicycle_survey.pdf,6,http://www.bike2015plan.org/ | http://chicagocompletestreets.org/your-streets/mayors-advisory-councils/ | http://chicagocompletestreets.org/getinvolved/mayors-advisory-councils/ | http://chicagocompletestreets.org | http://www.bike2015plan.org/pdf/bike2000plan.pdf | http://www.apbp.org/
744,cdot,Bikes and Transit,https://www.cityofchicago.org/content/city/en/depts/cdot/provdrs/bike/svcs/bikes_and_transit.html,False,2,https://www.cityofchicago.org/content/dam/city/depts/cdot/bicycling/transit/cta_bike_transit_2009.pdf | https://www.cityofchicago.org/content/dam/city/depts/cdot/bicycling/transit/cta_bike_transit_trips_2007.pdf,5,http://www.transitchicago.com/riding_cta/bike_and_ride.aspx | http://www.pacebus.com/sub/bus_system/bicycle_racks.asp | https://www.youtube.com/watch?v=SqmBgjS5klo&list=UUlqjP8yyUktS9nVrod3qH2A | https://www.youtube.com/watch?v=cgrHt7CIw7I | https://www.youtube.com/watch?v=09JaJq2K-PY
745,cdot,Bikeways,https://www.cityofchicago.org/content/city/en/depts/cdot/provdrs/bike/svcs/bikeways.html,False,2,https://www.cityofchicago.org/content/dam/city/depts/cdot/bike/general/ChicagoStreetsforCycling2020.pdf | https://www.cityofchicago.org/content/dam/city/depts/cdot/bicycling/publications/bike_lane_design_guide.pdf,1,http://chicagocompletestreets.org/your-streets/bikeways/
746,streets,Division and Sanitation Offices,https://www.cityofchicago.org/content/city/en/depts/streets/provdrs/streets_san/svcs/division_and_wardsanitationoffices.html,False,1,https://www.cityofchicago.org/content/dam/city/depts/streets/supp_info/Grid%20Garbage%20Collection/Grid%202016/Div_Sanitation_Offices_041416.pdf,0,
747,streets,Grid Garbage Collection,https://www.cityofchicago.org/content/city/en/depts/streets/provdrs/streets_san/svcs/grid-garbage-collection.html,True,5,https://www.cityofchicago.org/content/dam/city/depts/streets/supp_info/Grid%20Garbage%20Collection/Grid%202016/Div_Sanitation_Offices_041416.pdf | https://www.cityofchicago.org/content/dam/city/depts/streets/supp_info/Grid%20Garbage%20Collection/Grid%202016/san_ward_11x17010716_web.pdf | https://www.cityofchicago.org/content/dam/city/depts/streets/supp_info/Grid%20Garbage%20Collection/Grid%202016/san_ward_11x17010716_web.pdf | https://www.cityofchicago.org/content/dam/city/depts/streets/supp_info/Grid%20Garbage%20Collection/GridGarbageFAQFinal0705.pdf | https://www.cityofchicago.org/content/dam/city/depts/streets/supp_info/Grid%20Garbage%20Collection/Grid%202016/Div_Sanitation_Offices_041416.pdf,1,https://servicerequest.cityofchicago.org/web_intake_chic/Controller?op=locform&invSRType=SIE&invSRDesc=Garbage%20Cart%20Black%20Maintenance&locreq=Y&stnumreqd=Y
748,streets,Recycling Block Captain,https://www.cityofchicago.org/content/city/en/depts/streets/provdrs/streets_san/svcs/volunteer_as_a_recyclingblockcaptain.html,True,0,,1,https://webapps1.cityofchicago.org/eforms/org/cityofchicago/blockCaptainSignup/index.jsp
749,cfd,Desk Clerk Application Procedures,https://www.cityofchicago.org/content/city/en/depts/cfd/provdrs/prevent/svcs/desk_clerk_applicationprocedures.html,False,3,https://www.cityofchicago.org/content/dam/city/depts/cfd/general/PDFs/HotelDeskClerkApplicationForm.pdf | https://www.cityofchicago.org/content/dam/city/depts/cfd/general/PDFs/FPBCashManagementForms/hotel_desk_clerks_new.pdf | https://www.cityofchicago.org/content/dam/city/depts/cfd/general/PDFs/HotelDeskClerkApplicationForm.pdf,1,https://author.cityofchicago.org/siteadmin
751,oem,Services,https://www.cityofchicago.org/content/city/en/depts/oem/provdrs/tech/svcs.html,False,0,,0,
753,cpd,Sex Offender Database,https://www.cityofchicago.org/content/city/en/depts/cpd/provdrs/police_services/svcs/sex_offender_database.html,False,0,,1,http://sexoffender.chicagopolice.org/
754,oem,Real-Time Information In and Around Chicago,https://www.cityofchicago.org/content/city/en/depts/oem/provdrs/edu/svcs/real-time-information-in-and-around-chicago.html,False,0,,8,"http://www.choosechicago.com/ | http://www.dhs.gov/ | http://www.fema.gov/ | http://www.ready.gov/ | http://www.illinois.gov/iema/Pages/default.aspx | http://www.cdc.gov/ | http://www.flu.gov/ | http://www.weather.com/weather/today/l/Chicago+IL+USIL0225?lswe=Chicago,%20IL&from=searchbox_localwx"
755,oem,Sign up for Notify Chicago,https://www.cityofchicago.org/content/city/en/depts/oem/provdrs/edu/svcs/sign_up_for_notifychicago.html,False,1,https://www.cityofchicago.org/content/dam/city/depts/oemc/general/PDF/NotifyChicago_bro.pdf,1,http://www.alertchicago.com
756,mayor,Invitation for the Mayor,https://www.cityofchicago.org/content/city/en/depts/mayor/provdrs/special_prog/svcs/invitation_for_themayor.html,True,0,,7,http://www.chicagosistercities.com/ | http://www.mayorscaucus.org/ | http://www.worldbusinesschicago.com/ | http://www.glslcities.org/ | http://mailto:invitationforthemayor@cityofchicago.org | http://mailto:invitationforthemayor@cityofchicago.org | http://webapps1.cityofchicago.org/InvitationForTheMayor
757,mayor,One Summer Chicago,https://www.cityofchicago.org/content/city/en/depts/mayor/provdrs/special_prog/svcs/one_summer_chicago.html,False,0,,5,http://www.chicagosistercities.com/ | http://www.mayorscaucus.org/ | http://www.worldbusinesschicago.com/ | http://www.glslcities.org/ | http://www.onesummerchicago.com/
758,fin,Apply for Utility Charge Exemptions,https://www.cityofchicago.org/content/city/en/depts/fin/provdrs/utility_billing/svcs/apply-for-utility-charge-exemptions.html,False,0,,2,http://www.cookcountyassessor.com/Exemptions/Exemption-Forms.aspx | http://www.cookcountyassessor.com/Exemptions/Exemption-Forms.aspx
759,cdph,Violence Prevention,https://www.cityofchicago.org/content/city/en/depts/cdph/provdrs/behavioral_health/svcs/violence-prevention.html,False,1,https://www.cityofchicago.org/content/dam/city/depts/cdph/tobacco_alchohol_and_drug_abuse/2016ChicagoOpioidReport.pdf,9,https://visitor.r20.constantcontact.com/manage/optin/ea?v=001jsw_pnV76tUmSNJOdEkYeA%253D%253D | http://www.cookcountyclerk.com/vitalrecords/Pages/default.aspx | https://servicerequest.cityofchicago.org/web_intake_chic/Controller | https://www.stopzikachicago.org/ | http://www.youtube.com/watch?v=KHi2dxSf9hw | https://www.stopbullying.gov/ | https://www.cdc.gov/violenceprevention/index.html | http://youth.gov/youth-topics/teen-dating-violence | https://www.helpguide.org/articles/abuse/child-abuse-and-neglect.htm
760,bldgs,Step 1- Developer Services Pre-Submittal Process,https://www.cityofchicago.org/content/city/en/depts/bldgs/provdrs/dev_svcs/svcs/step_1-_developerservicespre-submittalprocess.html,False,0,,1,http://planreview.cityofchicago.org/projectdox/workfloweforms/AppRequest.aspx
761,bldgs,Step 2 - Developer Services Submittal and Plan Review Process,https://www.cityofchicago.org/content/city/en/depts/bldgs/provdrs/dev_svcs/svcs/step-2---developer-services-submittal-and-plan-review-process.html,False,0,,0,
762,mopd,Parents and Partners of Students with Disabilities ,https://www.cityofchicago.org/content/city/en/depts/mopd/provdrs/emp/svcs/chicago_concernedparentsofstudentswithdisabilities.html,False,0,,0,
763,cdot,Athletic Event Application/Parade Application/Public Assembly Notification,https://www.cityofchicago.org/content/city/en/depts/cdot/provdrs/construction_information/svcs/athletic_event_applicationparadeapplicationpublicassemblynotific.html,False,3,https://www.cityofchicago.org/content/dam/city/depts/cdot/permit/general/CDOT_Athletic_Event_Permit_Application.pdf | https://www.cityofchicago.org/content/dam/city/depts/cdot/permit/general/2106_CDOT_Parade_Application.pdf | https://www.cityofchicago.org/content/dam/city/depts/cdot/permit/general/2016_Public_Assembly_Notification.pdf,0,
764,cdot,Block Party Permit Information ,https://www.cityofchicago.org/content/city/en/depts/cdot/provdrs/construction_information/svcs/block_party_permitinformation.html,False,1,https://www.cityofchicago.org/content/dam/city/depts/cdot/permit/general/BlockPartyPermit-Informationcollectionform.pdf,0,
765,cdot,Commercial Refuse Container Permits,https://www.cityofchicago.org/content/city/en/depts/cdot/provdrs/construction_information/svcs/commercial_refusecontainerpermits.html,False,3,https://www.cityofchicago.org/content/dam/city/depts/cdot/general/CRC_location_spreadsheet_instructions.pdf | https://www.cityofchicago.org/content/dam/city/depts/cdot/permit/general/2017Docs/Comm_refuse_container_rules_and_regulations.pdf | https://www.cityofchicago.org/content/dam/city/depts/cdot/permit/general/2017Docs/Refuse_Container_Permit_System_Industry.pdf,1,https://webapps.cityofchicago.org/crcps/
766,cdot,Contractor Payment Information,https://www.cityofchicago.org/content/city/en/depts/cdot/provdrs/construction_information/svcs/contractor_paymentinformation.html,True,0,,1,https://webapps1.cityofchicago.org/ConstructionalVoucherWeb/ContractSearch.jsp
767,cdot,Deep Foundation/Excavation (Geo-Technical) Review,https://www.cityofchicago.org/content/city/en/depts/cdot/provdrs/construction_information/svcs/deep_foundation_permits.html,False,1,https://www.cityofchicago.org/content/dam/city/depts/cdot/permit/general/Deep_Foundation-Excavation_Review.pdf,0,
768,cdot,Office of Underground Coordination,https://www.cityofchicago.org/content/city/en/depts/cdot/provdrs/construction_information/svcs/office_of_undergroundcoordination.html,False,1,https://www.cityofchicago.org/content/dam/city/depts/cdot/OUC/BuzzsawHelpDoc.pdf,1,https://www.cdotmap.com/ouc/project_request
769,cdot,Permit Fee Schedule ,https://www.cityofchicago.org/content/city/en/depts/cdot/provdrs/construction_information/svcs/2015PermitFeeSchedule.html,False,1,https://www.cityofchicago.org/content/dam/city/depts/cdot/permit/general/2015%20Docs/CDOT2015PermitFeeSchedule.pdf,0,
770,cdot,Public Way Construction Regulations,https://www.cityofchicago.org/content/city/en/depts/cdot/provdrs/construction_information/svcs/view_constructionstandards.html,False,6,https://www.cityofchicago.org/content/dam/city/depts/cdot/Construction%20Guidelines/2016/2016_CDOT_Rules_and_Regs_112316.pdf | https://www.cityofchicago.org/content/dam/city/depts/cdot/Construction%20Guidelines/2018/2018_Draft_CDOT_Rules_and_Regs.pdf | https://www.cityofchicago.org/content/dam/city/depts/cdot/Construction%20Guidelines/DetWarningProdList2014.pdf | https://www.cityofchicago.org/content/dam/city/depts/cdot/StreetandSitePlanDesignStandards407.pdf | https://www.cityofchicago.org/content/dam/city/depts/cdot/Streetscape_Design_Guidelines.pdf | https://www.cityofchicago.org/content/dam/city/depts/cdot/Scaffolding_accessibility.pdf,0,
771,cdot,Public Way Work License Application,https://www.cityofchicago.org/content/city/en/depts/cdot/provdrs/construction_information/svcs/public_way_work_licenseapplication.html,False,1,https://www.cityofchicago.org/content/dam/city/depts/cdot/permit/general/2014%20PW%20Work%20License%20Application.pdf,0,
772,cdot,Roadway Construction Moratoriums,https://www.cityofchicago.org/content/city/en/depts/cdot/provdrs/construction_information/svcs/roadway_constructionmoratoriums.html,False,0,,1,https://webapps1.cityofchicago.org/StreetClosure/org/cityofchicago/streetclosure/cdot/ward.jsp
